Date,Time,Location,Operator,Flight No,Route,AC Type,Registration,CN / LM,Aboard,Fatalities,Ground,Summary,Latitude,Longitude,Country Code
"May 31, 1973",c 21:50,"Near New Delhi, India",Indian Airlines,440,Madras - Delhi,Boeing B-737-2A8,VT-EAM,20486/279,65,48,0,The plane crashed and caught fire after hitting power lines during a landing attempt. The landing was made despite visibility below minima. Crew error.,28.6139391,77.2090212,IN
"May 31, 1974",?,"Rankin Inlet, Canada",Lambair,?,?,Bristol 170 Freighter 31E,CF-QWJ,13078,2,2,0,The cargo plane suffered an engine failure and spiraled into the ground.,62.808375,-92.0852853,CA
"May 31, 1977",15:48,"Houma, Louisiana",Intracostals - Air Taxi,?,"Houma, LA - Return",Cessna 185,N3345L,?,3,3,0,The float plane making an approach over a canal for landing collided with a bridge in rain and hail. Continued VFR flight into adverse weather conditions.,29.5957696,-90.71953479999999,US
"May 31, 1985",23:00,"Nashville, Tennessee",General Aviation Inc.,115,Nashville - Indianapolis,Grumman G-159 Gulfstream I,N181TG,181,2,2,0,The cargo plane crashed after losing the No. 1 engine. Fuel starvation. Pilot had the fuel selector for the No. 1 engine in the off and feathered position.,36.1626638,-86.7816016,US
"May 31, 2000",19:05,"Off Whyalla, Australia",Whyalla Airlines,904,Adelaide - Whyalla,Piper PA-31-350 Navajo,VH-MZK,31-8152180,8,8,0,"En route and descending at Whyalla,  at 6,000 ft., the pilot transmitted a MAYDAY, reporting that both engines of the aircraft had failed, that there were eight persons on board and that he was going to have to ditch the aircraft, but was trying to reach Whyalla. Three minutes later he reported his position 15 nm off the coast of Whyalla. No further transmissions were heard from the plane and the wreckage was found in Spencer Gulf the next morning. Malfunction of both engines due to the failure of components of the engines. A fractured connecting rod in the left engine led the pilot to increase the power setting in the right engine, leading to the No. 6 piston being holed in the right engine.",-33.0379671,137.5753107,AU
"May 31, 2013",12:11,"Moosonee, Ontario",Ornge Air Ambulance,?,Moosonee- Attawapiskat,Sikorsky S-76,?,?,4,4,0,"The air ambulance helicopter crashed 0.7 miles from its departure point. The pilot, copilot and two paramedics were killed. The helicopter was headed to Attawapiskat to pick up a patient.",51.273089,-80.64004899999999,CA
"November 01, 1936",c 15:00,"Near Tabarz, Germany",Deutsche Lufthansa,?,Frankfurt - Erfurt,Junkers JU-52,D-APOO,5506,15,11,0,Caught fire as the airliner struck the side of a hill. The pilot may have lost his way in heavy fog.,50.87848109999999,10.5115698,DE
"November 01, 1945",15:30,"Herrenalb, Germany",Military - U.S. Army Air Forces,?,?,Douglas C-47A-DK,42-93041,12909,30,26,0,The crew descended through low overcast to obtain their position.  Followed an river and crashed into wooded mountainside.  Navigator error in not informing the pilot of high terrain.,48.7986201,8.4400257,DE
"November 01, 1946",?,"St Leger-la-Montagne, France",CTA Languedoc Roussillon,?,Paris - Toulouse - Casablanca,AAC-1 Toucan,F-BCAD,284,27,23,0,Crashed into mountains while en route. The pilot descended to lower altitiude to rid the plane of ice.,46.029218,1.418574,FR
"November 01, 1949",c 11:45,"Arlington, Virginia",Eastern Air Lines / Military - Bolivian Air Force,537,Boston - Washington D.C. - New Orleans,Douglas C-54B / P-38,N88727/NX26927,18365 /,55,55,0,"Midair collision. The P-38 hit the airliner from above. Both planes crashed into the Potomac River. The pilot of the P-38 survived and was accused of causing the accident by executing  a straight in approach without proper clearance. He was later tried and cleared of the charges. ATC error.  George Bates, U.S. Representative from Massachusetts and Michael Kennedy, U.S. Representative from New York killed. Helen Hokinson, 56, cartoonist for the New Yorker magazine, also among the dead.",38.8799697,-77.1067698,US
"November 01, 1955",19:03,"Longmont, Colorado",United Air Lines,629,Denver - Portland,Douglas DC-6B,N37559,43538,44,44,0,"The aircraft crashed 11 minutes after taking off from Denver Stapleton Airport, 8 miles east of Longmont.  Detonation of a dynamite bomb in the No. 4 cargo hold, placed by John (Jack) Gilbert Graham in his mother's luggage in order to collect $37,500 in insurance.  A delayed flight caused the bomb to detonate over flat land rather than the mountains as planned.  Graham never showed any remorse for his actions and refused to file any appeals. He was executed for the crime on 1/11/56.",40.1672068,-105.1019275,US
"November 01, 1958",02:01,"Nipe Bay, Cuba",Cubana de Aviacion,495,Miami - Varadero,Vickers Viscount 755D,CU-T603,091,20,17,0,"Hijacked by 4 Cuban rebels, the plane crashed after running out of fuel while attempting to land at Preston Airport.",20.7546215,-75.737149,CU
"November 01, 1961",02:15,"Near Recife, Brazil",Panair do Brasil,?,Lisbon - Ilha do Sal - Recife,Douglas DC-7C,PP-PDO,44872,88,45,0,"The flight crashed into a hill during approach. Pilot error. Improper evaluation of distance, flying a non-standard traffic pattern by night and failing to observe altitude minima during the final approach.",-8.0578381,-34.8828969,BR
"November 01, 1961",14:26Z,"Les Prevosts, Guernsey",Bristol 170 Freighter 31M,?,Cherboug - Les Prevosts,Silver City Airways,G-ANWL,13260,10,2,0,Failed to gain altitude after a missed approach and crashed. The malfunctioning of the automatic pitch coarsening unit of the starboard propeller. This deprived the captain of the necessary degree of control of the aircraft at a critical stage of the flight.,49.4469581,-2.6020901,GG
"November 01, 1974",?,"Near Surgut, Russia",Aeroflot,?,Khanty - Surgut,Antonov An-2 / Mil Mi-8T,CCCP-70766,1G132-21,38,38,?,Midair collision between a An-2 and a Mil Mi-8T in poor weather.,61.25595029999999,73.38454709999999,RU
"November 01, 1979",?,"Big Trout Lake, Canada",Austin Airways,607,Pickle Lake - Big Trout,De Havilland Dash-6,C-GTJA,630,3,3,0,Sruck the tower while trying to land in poor visibility.,53.8180519,-89.83596059999999,CA
"November 01, 1985",09:50,"Bethel, Alaska",Air Taxi- Hermans Air Inc.,?,"Bethel, AK - Chevak, AK",Cessna 208,N9241F,208-00006,4,2,0,A total loss of power was experienced on takeoff due to the fuel selectors being in the off position. The pilot attempted to restart the engine during which time the aircraft entered a stall and collided with the terrain. Checklist not used. Fuel tank selector in wrong position.,60.7922222,-161.7558333,US
"November 01, 1991",?,"Near Karakent, USSR",Military - Azerbaijan Air Force,?,?,Mil Mi-8 (helicopter),?,?,40,40,0,Shot down by rebel forces.,54.1478418,25.2991586,BY
"November 01, 1994",?,"Off Cozumel, Mexico",Transportes Aereos Pegaso,?,Cozumel - Chichen Itza,Bell 212,XA-SVS,30824,14,14,0,Crashed into the sea off of Cozumel while en route in poor weather condtions.  Fuel exhaustion.,20.5071703,-86.9446237,MX
"November 01, 1996",08:10,"Near Tikal, Guatemala",Transported Areos Profesionales - TAPSA,?,Guatemala City - Flores,Embraer 110P1 Bandeirante,TG-TPA,110313,16,16,0,"The plane crashed into a mountain 1 hour after take off, at an altitude of 900 ft., in strong winds, while on approach to Santa Elena.",17.2248941,-89.61103779999999,GT
"November 01, 1998",13:14,"Near Quetzaltenango, Guatemala",Living Water Teaching Ministries Charter,?,Plaa Grande - Quetzaltenango,Douglas DC-3C,N3FY,20562,18,11,0,"The aircraft crashed into mountainous terrain in fog and rain 44 minutes after leaving Playa Grande, Guatemala. The plane was returning from doing a medical clinic for 3 days in the remote jungles of Playa Grande where no one had seen a doctor before.",14.8520705,-91.5305465,GT
"November 01, 2009",08:49,"Mirny, Russia",Russian Ministry of Interior,?,Mirnyy - Irkutsk,Ilyushin Il-76,RF-76801,93495866/7207,11,11,0,"While taking off the aircraft barely rose off the ground, banked to the right and crashed 1.5 km from the airport. Seven crew as well as four members from a replacement crew were on board.",62.5313374,113.9773881,RU
"November 02, 1932",?,"Echterpfuhl, Germany",Deutsche Lufthansa,?,Nuremberg - Frankfort,Junkers F-13,D-724,696,5,5,0,"Crashed into mountainous terrain in the Spessart mountains in fog, after a wing separated from the aircraft due to overstressing..",51.165691,10.451526,DE
"November 02, 1934",?,"Kiapit, Australia",Holdens Air Transport Service,?,?,De Havilland DH-61,VH-UHW,?,4,2,0,?,-25.274398,133.775136,AU
"November 02, 1935",?,"Off Nhambupe, Brazil",Air France,?,Bahia - Aracaju,Latécoère 28-1,F-AJIQ,906,4,4,0,The postal plane crashed at Atalaya Beach.,-14.235004,-51.92528,BR
"November 02, 1938",?,"Somerset, England",British Airways,?,?,Lockheed 14 Electra,CF-TCL,?,2,2,0,?,51.105097,-2.9262307,GB
"November 02, 1947",?,"Off Barrio Rizal, Philippines",Philippine Air Express,?,?,Douglas DC-3,?,?,5,5,0,The cargo plane crashed into the ocean.,16.4178908,120.5980342,PH
"November 02, 1965",?,"Obock, French Somaliland",Military - French Air Force,?,Djibouti - Obock,Douglas C-47A,316410,20876,30,30,0,The plane crashed and exploded as it attempted to land at Obock. The civilians aboard included a hand-ball team.,?,?,?
"November 02, 1966",09:06,"Heflin, Alabama",Gastonia Aviation - Taxi,?,?,Beech D18S,N411Z,?,2,2,0,Crashed after flying in icing conditions. Undetermined cause.,33.6444926,-85.5842385,US
"November 02, 1973",?,"Villavicencio, Colombia",Lineas Aéreas La Urraca,?,Arauca - Cucuta,Handley Page HPR-7 Herald 101,HK- 718,150,16,6,0,The aircraft crashed after diverting to Villavicencio after experiencing hydraulic problems and having to feather the No. 1engine.,4.1513822,-73.63769049999999,CO
"November 02, 1979",11:12,"Greenville, South Carolina",Bankair Inc. - Air Taxi,11,"Greenville, SC - Colombia, SC",Piper PA-31,N66893,?,7,5,0,The aircraft lost power during takeoff and crashed into power lines. Power plant failure for undetermined reasons. Inadequate maintenance and inspection.,34.85261759999999,-82.3940104,US
"November 02, 1986",19:25,"Near Zahedan, Iran",Military - Iranian Air Force,?,Bakhtaran - Zahedan,Lockheed C-130,?,?,103,103,0,Struck the side of a mountain near the Pakistani border. Crew error. Descent below minimum safe altitude with a defective altimeter and in spite of warnings from the ATC.,29.451926,60.88419829999999,IR
"November 02, 1988",?,"Near Rzeszow, Poland",LOT Polish Airlines,703,Warszawa - Rzeszow,Antonov AN-24B,SP-LTD,67302209,29,1,0,"The plane attempted to make an emergency landing due to engine failure, struck a ditch and caught fire.",50.0411867,21.9991196,PL
"November 02, 2003",09:00,"Near Hasi, Iraq",Military - U.S. Army,-,Fallujah - Baghdad,CH-47 Chinook,?,?,36,15,0,The helicopter crashed into a corn field while ferrying troops from Fallujah to Baghdad. The CH-47 helicopter belonged to the 12th Aviation Brigade. The helicopter was shot down by a shoulder-fired missile.,33.223191,43.679291,IQ
"November 03, 1945",02:00,"Near Chuka, India",Military - U.S. Army Air Forces,?,Chabua - Karachi,Douglas C-54G,45528A,?,44,44,0,Crashed into the Himalaysas and burned while en route.,25.4263309,83.1179848,IN
"November 03, 1948",10:50,"Near Glossop, England",Military - U.S. Air Force,-,RAF Scrampton - Burtonwood AFB,Boeing B-29A Superfortress,44-61999,?,13,13,0,"Twenty-five minutes into the flight, the pilot descended prematurely and collided with a cloud covered mountain.",53.4433284,-1.948907,GB
"November 03, 1950",09:43,"Mont Blanc, France",Air India,245,Bombay - Cairo - Geneva - London,Lockheed 749 Constellation,VT-CQP,2506,48,48,0,"The aircraft crashed in a snowstorm 200 meters below Mont Blanc summit. The crew was warned by a Geneva controller to climb immediately. They acknowledged the message but soon after struck the mountain. The exact cause of the accident remains undetermined. Most likely the aircraft was caught in violent gust while trying to overfly the summit. The plane was named ""Malabar Princess.""",46.227638,2.213749,FR
"November 03, 1953",?,"Tarabuco, Bolivia",Lloyd Aereo Boliviano,?,Camiri - Sucre,Douglas DC-3,CP-600,2181,28,28,0,"Crashed into the Rodeo Pampa mountains during an approach to Sucre, 18 miles from its destination.",-19.182678,-64.9148506,BO
"November 03, 1957",?,"Dusseldorf, West Germany",Herfurtner Company,?,"Dusseldorf, West Germany - United States",Douglas DC-4,?,?,7,7,1,"Crashed shortly after taking off. The aircraft plunged into the suburb of Derendorf, setting afire an office building and crushing a small house. The lone occupant of the the house, an elderly woman, was killed",51.2562128,7.150763599999999,DE
"November 03, 1958",20:00,"Near Roccatamburo di Poggiodomo, Italy",Yemen Airlines,?,Rome - Belgrade,Douglas C-47-DL,YE-AAB,4345,8,8,0,"The DC-3 was to fly the Yemenite Under Secretary of Foreign Affairs from Rome to Belgrade. The aircraft The aircraft crashed on the western slopes of Mount Porretta at an elevation of 2,690 feet due to a navagation error. Pilot error.",42.7376608,12.9364422,IT
"November 03, 1964",11:10,"Branson, Colorado",Mustang Aviati,?,?,Beechcraft C45G,N2849G,?,5,5,0,Crashed while en route after pilot continued VFR flight into adverse weather conditions.,37.0175227,-103.8844083,US
"November 03, 1965",c 07:30,"Off Puerto Lemon, Costa Rica",Military - Argentine Air Force,?,?,Douglas C-54,TC-48,?,68,68,0,Disappeared over the Gulf after the pilot sent a distress message reporting a fire in the No. 3 engine. Cause unknown.,9.748916999999999,-83.753428,CR
"November 03, 1967",c 11:30,"Near Curitiba, Brazil",Sadia,?,Sao Paulo - Curitiba,Handley Page HPR-7 Herald 214,PP-SDJ,190,25,21,0,Crashed into hill while on approach. Improper procedures used by crew.,-25.4289541,-49.267137,BR
"November 03, 1973",09:39,"Boston,: Massachusetts",Pan American World Airways,160,New York City - Prestwick,Boeing B-707-321C,N458PA,19368/640,3,3,0,"Smoke in the cockpit and uncontrollable fire caused by spillage of nitric acid on sawdust packing in the cargo hold. The aircraft was named ""Clipper Titian.""",42.3600825,-71.0588801,US
"November 03, 1973",16:40,"Near Albuquerque,  New Mexico",National Airlines,27,"Miami, FL - San Francisco, CA",McDonnell Douglas DC-10-10,N60NA,46700/14,128,1,0,"Overspeeding of the starboard engine caused the engine to disintegrate. Pieces struck the fuselage, breaking a window, causing rapid explosive decompression and a passenger Mr. Gardner, sitting in seat 17H was sucked out of the plane.  The plane landed safely. His body was found two years later. The captain and flight engineer were experimenting with the autothrottle system by tripping the circuit breakers which supplied the instruments which measured the rotational speed of each engine's low pressure compressor. This led to engine overspeeding and destruction of the engine.",35.0853336,-106.6055534,US
